2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] AMDRSServ.exe
2026-05-23 16:12:33,173 | DEBUG    | [PROCESS_BASELINE] RuntimeBroker.exe
2026-05-23 16:12:33,173 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,175 | DEBUG    | [PROCESS_BASELINE] FileCoAuth.exe
2026-05-23 16:12:33,176 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,177 | DEBUG    | [PROCESS_BASELINE] StartMenuExperienceHost.exe
2026-05-23 16:12:33,179 | DEBUG    | [PROCESS_BASELINE] SearchHost.exe
2026-05-23 16:12:33,180 | DEBUG    | [PROCESS_BASELINE] RuntimeBroker.exe
2026-05-23 16:12:33,180 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,182 | DEBUG    | [PROCESS_BASELINE] Widgets.exe
2026-05-23 16:12:33,182 | DEBUG    | [PROCESS_BASELINE] SystemSettings.exe
2026-05-23 16:12:33,182 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,182 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] SearchIndexer.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] PowerToys.QuickAccess.exe
2026-05-23 16:12:33,186 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,191 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,191 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,193 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,193 | DEBUG    | [PROCESS_BASELINE] ctfmon.exe
2026-05-23 16:12:33,195 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,195 | DEBUG    | [PROCESS_BASELINE] conhost.exe
2026-05-23 16:12:33,198 | DEBUG    | [PROCESS_BASELINE] LenovoVantage-(GenericMessagingAddin).exe
2026-05-23 16:12:33,198 | DEBUG    | [PROCESS_BASELINE] OpenConsole.exe
2026-05-23 16:12:33,199 | DEBUG    | [PROCESS_BASELINE] SecurityHealthSystray.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] SecurityHealthService.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] FileSyncHelper.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,200 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,205 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,205 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,206 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,207 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,207 | DEBUG    | [PROCESS_BASELINE] msedgewebview2.exe
2026-05-23 16:12:33,209 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,209 | DEBUG    | [PROCESS_BASELINE] WidgetService.exe
2026-05-23 16:12:33,212 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,212 | DEBUG    | [PROCESS_BASELINE] Discord.exe
2026-05-23 16:12:33,212 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,214 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,214 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,216 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,217 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,217 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,217 | DEBUG    | [PROCESS_BASELINE] DiscordSystemHelper.exe
2026-05-23 16:12:33,220 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,220 | DEBUG    | [PROCESS_BASELINE] backgroundTaskHost.exe
2026-05-23 16:12:33,220 | DEBUG    | [PROCESS_BASELINE] Flow.Launcher.exe
2026-05-23 16:12:33,222 | DEBUG    | [PROCESS_BASELINE] DiscordSystemHelper.exe
2026-05-23 16:12:33,222 | DEBUG    | [PROCESS_BASELINE] amdow.exe
2026-05-23 16:12:33,224 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,225 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,226 | DEBUG    | [PROCESS_BASELINE] RadeonSoftware.exe
2026-05-23 16:12:33,228 | DEBUG    | [PROCESS_BASELINE] powershell.exe
2026-05-23 16:12:33,228 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,230 | DEBUG    | [PROCESS_BASELINE] cncmd.exe
2026-05-23 16:12:33,231 | DEBUG    | [PROCESS_BASELINE] Locator.exe
2026-05-23 16:12:33,232 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,232 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,232 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,232 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,232 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,236 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,237 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,237 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,239 | DEBUG    | [PROCESS_BASELINE] UserOOBEBroker.exe
2026-05-23 16:12:33,239 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,240 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,242 | DEBUG    | [PROCESS_BASELINE] taskhostw.exe
2026-05-23 16:12:33,243 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,243 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,245 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,247 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,248 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,249 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,249 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,251 | DEBUG    | [PROCESS_BASELINE] Code.exe
